# Data for gold-mf-teflon phi=0.05 - Plasma model
#d(nm)  D=08nm  D=10nm  D=12nm  D=14nm  D=16nm  D=18nm


100000.	2.818927416753651e-15	-2.0368714410895384e-15	-5.505480443442077e-15	-9.666288353113119e-15	-1.425576715082702e-14	-1.898725181195064e-14
89125.0938133746	3.54886935890263e-15	-2.5639644728252043e-15	-6.930557317602558e-15	-1.2168598989017338e-14	-1.7946342768362365e-14	-2.390290149141746e-14
79432.82347242822	4.4678324400366404e-15	-3.227409595647864e-15	-8.724444663023823e-15	-1.531859991971433e-14	-2.259225274686517e-14	-3.00910769664654e-14
70794.57843841374	5.624767539945451e-15	-4.0624599966337106e-15	-1.0982563412707409e-14	-1.9283903260155956e-14	-2.844075454286914e-14	-3.788115992243806e-14
63095.73444801929	7.081303671163291e-15	-5.1134754353560536e-15	-1.3825011107377812e-14	-2.427548248450804e-14	-3.58030844197517e-14	-4.7687772963129064e-14
56234.13251903491	8.915032114918121e-15	-6.43627135545707e-15	-1.7402938805130254e-14	-3.0558884248684106e-14	-4.507100568922265e-14	-6.003283235272053e-14
50118.72336272725	1.122364149885238e-14	-8.101072609296682e-15	-2.1906573986253193e-14	-3.846833683433029e-14	-5.6737634499018007e-14	-7.557330322813294e-14
44668.35921509626	1.4130124392246023e-14	-1.0196226849205115e-14	-2.7575313521643004e-14	-4.842450258379887e-14	-7.142364775864561e-14	-9.513613068589916e-14
39810.7170553497	1.7789333208079917e-14	-1.2832872170137867e-14	-3.4710419701566856e-14	-6.095681412134602e-14	-8.991026257671711e-14	-1.1976220036759426e-13
35481.338923357536	2.2396235270458684e-14	-1.6150803101985295e-14	-4.369098909459395e-14	-7.673157595777258e-14	-1.131807345977103e-13	-1.5076166030825868e-13
31622.776601683796	2.8196307694210318e-14	-2.0325841025918982e-14	-5.4994035686122785e-14	-9.658731685455886e-14	-1.4247257262699242e-13	-1.8978353700993252e-13
28183.82931264449	3.549862710171965e-14	-2.5579092608045614e-14	-6.9219745161824e-14	-1.2157925986703085e-13	-1.7934323244550479e-13	-2.3890333451299606e-13
25118.864315095823	4.4692353312251375e-14	-3.218857672244028e-14	-8.712322738367495e-14	-1.5303525606278845e-13	-2.257527632346469e-13	-3.0073325526194683e-13
22387.211385683422	5.626748772708907e-14	-4.0503821295424387e-14	-1.0965443282106515e-13	-1.9262612925858443e-13	-2.8416777252097274e-13	-3.7856087547522143e-13
19952.62314968883	7.084101597129387e-14	-5.096418236693476e-14	-1.380083231063804e-13	-2.4245413366645534e-13	-3.5769219630210267e-13	-4.76523607817118e-13
17782.79410038923	8.918983276792994e-14	-6.4121825597234e-14	-1.736879173482824e-13	-3.051641727276498e-13	-4.5023176797420314e-13	-5.998281684958779e-13
15848.93192461114	1.1229221057348985e-13	-8.067054422792171e-14	-2.185835009144047e-13	-3.840836138652062e-13	-5.667008453160618e-13	-7.550266322471044e-13
14125.375446227556	1.4138003183570533e-13	-1.0148187785852795e-13	-2.7507211505036036e-13	-4.833980205212917e-13	-7.132824696611459e-13	-9.503636293941495e-13
12589.254117941688	1.7800458265263353e-13	-1.2765035635206628e-13	-3.4614248476149075e-13	-6.083719845127665e-13	-8.977553085758653e-13	-1.196212967388676e-12
11220.18454301963	2.2411943445627618e-13	-1.6055013847264382e-13	-4.3555183930206057e-13	-7.656265714887425e-13	-1.1299046138706666e-12	-1.505626636244127e-12
10000.	2.82184859889504e-13	-2.019058642067754e-13	-5.480226964263074e-13	-9.634878054313757e-13	-1.4220386860850091e-12	-1.8950250218020594e-12
8912.509381337459	3.552993920217875e-13	-2.5388121295098445e-13	-6.894896920534582e-13	-1.212424255129502e-12	-1.7896377905533163e-12	-2.385064498136522e-12
7943.282347242822	4.4736563395588277e-13	-3.191894551800607e-13	-8.67409006668285e-13	-1.5255962950656069e-12	-2.252169261990116e-12	-3.001727743670229e-12
7079.457843841374	5.63299551251886e-13	-4.0123102124155563e-13	-1.0911457704850114e-12	-1.9195450008992707e-12	-2.8341107882907754e-12	-3.777693374242933e-12
6309.573444801929	7.092964966750794e-13	-5.042626599888936e-13	-1.3724569971102933e-12	-2.41505401106437e-12	-3.566232833432013e-12	-4.754054221444188e-12
5623.413251903491	8.931779276716753e-13	-6.335964878347953e-13	-1.726084594112453e-12	-3.038218695965416e-12	-4.487196684249135e-12	-5.982463843990163e-12
5011.872336272725	1.1248741492819008e-12	-7.958013734110724e-13	-2.1704512248079925e-12	-3.8217402213093915e-12	-5.645513514350562e-12	-7.527785719762382e-12
