# Data for gold-mf-teflon phi=0.10 - Drude model
#d(nm)  D=08nm  D=10nm  D=12nm  D=14nm  D=16nm  D=18nm


100000.	7.587259410305504e-15	5.6824843364230964e-15	3.132913906104993e-15	-7.00615452557958e-16	-5.514611316071054e-15	-1.0820901594124048e-14
89125.0938133746	9.551793677508176e-15	7.153823933245487e-15	3.944104929359067e-15	-8.820225971207386e-16	-6.942484321969332e-15	-1.3622707995366557e-14
79432.82347242822	1.2024995788829743e-14	9.006130741063902e-15	4.965333922352597e-15	-1.1104006612921162e-15	-8.740069933909922e-15	-1.7149973272818696e-14
70794.57843841374	1.513857277527553e-14	1.1338046851865866e-14	6.250985052893163e-15	-1.3979116097738568e-15	-1.1003096140657422e-14	-2.15905371647421e-14
63095.73444801929	1.905833396508984e-14	1.427375530192693e-14	7.869523931832975e-15	-1.7598664489861218e-15	-1.3852077339888008e-14	-2.7180875890980493e-14
56234.13251903491	2.3993020935111627e-14	1.7969593271327587e-14	9.907143656506935e-15	-2.21554059399261e-15	-1.743873216932296e-14	-3.421869537397859e-14
50118.72336272725	3.020542376092126e-14	2.262237760887974e-14	1.2472354907471764e-14	-2.789200354639039e-15	-2.1954063077433455e-14	-4.3078785164745215e-14
44668.35921509626	3.802637554663502e-14	2.8479886047022096e-14	1.570176453793198e-14	-3.511395205040591e-15	-2.763852790031293e-14	-5.4232977353119587e-14
39810.7170553497	4.787237049408815e-14	3.5854052269599e-14	1.976735038681144e-14	-4.4205846544764595e-15	-3.4794845118285945e-14	-6.827527334709889e-14
35481.338923357536	6.02677437378312e-14	4.5137577517993755e-14	2.4885619725793724e-14	-5.565186356511579e-15	-4.380411471885156e-14	-8.595347661385543e-14
31622.776601683796	7.587259410305475e-14	5.682484336423056e-14	3.132913906104886e-14	-7.006154525581e-15	-5.514611316071169e-14	-1.0820901594124172e-13
28183.82931264449	9.55179367750813e-14	7.153823933245347e-14	3.944104929358902e-14	-8.820225971210267e-15	-6.942484321969246e-14	-1.3622707995366358e-13
25118.864315095823	1.2024995788829504e-13	9.006130741063705e-14	4.965333922352367e-14	-1.1104006612922857e-14	-8.740069933910027e-14	-1.7149973272818856e-13
22387.211385683422	1.5138572775275497e-13	1.1338046851865765e-13	6.250985052893175e-14	-1.3979116097738417e-14	-1.1003096140657435e-13	-2.1590537164742298e-13
19952.62314968883	1.905833396508951e-13	1.4273755301926725e-13	7.869523931832782e-14	-1.7598664489863825e-14	-1.3852077339887918e-13	-2.718087589098044e-13
17782.79410038923	2.399302093511082e-13	1.7969593271326822e-13	9.907143656506114e-14	-2.2155405939933743e-14	-1.7438732169323725e-13	-3.4218695373979456e-13
15848.93192461114	3.0205423760921337e-13	2.262237760887971e-13	1.2472354907471746e-13	-2.7892003546389947e-14	-2.1954063077433258e-13	-4.307878516474526e-13
14125.375446227556	3.8026375546634904e-13	2.847988604702164e-13	1.5701764537931526e-13	-3.51139520504062e-14	-2.7638527900312997e-13	-5.423297735311964e-13
12589.254117941688	4.787237049409434e-13	3.585405226960545e-13	1.9767350386818155e-13	-4.4205846544701486e-14	-3.4794845118278524e-13	-6.827527334709242e-13
