# Data for gold-mf-teflon phi=0.10 - Plasma model
#d(nm)  D=08nm  D=10nm  D=12nm  D=14nm  D=16nm  D=18nm


100000.	6.118282191889415e-15	-2.644219751007498e-15	-8.154011609295679e-15	-1.408847165085782e-14	-1.9920998189767637e-14	-2.5282988770010827e-14
89125.0938133746	7.702556858029124e-15	-3.328408761382595e-15	-1.026471242570537e-14	-1.7735704871681126e-14	-2.5078426409239393e-14	-3.182881467934713e-14
79432.82347242822	9.697080058409697e-15	-4.189559208888144e-15	-1.2921688087609697e-14	-2.2327039547691177e-14	-3.15709862745448e-14	-4.006928102702589e-14
70794.57843841374	1.2208091878944796e-14	-5.273411521729912e-15	-1.6266284364199665e-14	-2.81068203340894e-14	-3.9744271050403874e-14	-5.044307419297493e-14
63095.73444801929	1.536934739047899e-14	-6.637516751079567e-15	-2.047640434406353e-14	-3.538261471253415e-14	-5.0033313057930467e-14	-6.35024267352607e-14
56234.13251903491	1.934924375053262e-14	-8.354281144142346e-15	-2.5775957274773803e-14	-4.4541564754122855e-14	-6.298572364599912e-14	-7.994250052289926e-14
50118.72336272725	2.4359793835475595e-14	-1.0514793470826109e-14	-3.24467470294953e-14	-5.607096525121981e-14	-7.929081723635748e-14	-1.0063837095598725e-13
44668.35921509626	3.066792498743077e-14	-1.3233635486161262e-14	-4.0843429030849334e-14	-7.058415943314683e-14	-9.981626579838373e-14	-1.266915775209524e-13
39810.7170553497	3.860970557158053e-14	-1.6654926850357264e-14	-5.141232610772547e-14	-8.885312474682747e-14	-1.2565422923359953e-13	-1.5948871359935805e-13
35481.338923357536	4.8608258366158465e-14	-2.095991956904902e-14	-6.471509677656229e-14	-1.1184947475030471e-13	-1.5817940909570012e-13	-2.0077516708105054e-13
31622.776601683796	6.119631672338698e-14	-2.637653671253156e-14	-8.145850433767454e-14	-1.4079604753857152e-13	-1.9912210424707572e-13	-2.527479266349566e-13
28183.82931264449	7.704462750051476e-14	-3.319134973050981e-14	-1.0253185511260532e-13	-1.772318095033769e-13	-2.5066014061502273e-13	-3.181723788177287e-13
25118.864315095823	9.699771727406978e-14	-4.176461292270707e-14	-1.2905407556340067e-13	-2.230935047103081e-13	-3.155345447777427e-13	-4.005292917551875e-13
22387.211385683422	1.2211893209710068e-13	-5.254912849898415e-14	-1.6243290146776016e-13	-2.8081836120112335e-13	-3.971950848995424e-13	-5.041997787294184e-13
19952.62314968883	1.5374715720113118e-13	-6.611390846442979e-14	-2.0443928340177155e-13	-3.534732717264258e-13	-4.999833780357728e-13	-6.346980435279107e-13
17782.79410038923	1.9356824827673914e-13	-8.317383922395358e-14	-2.5730090344350396e-13	-4.4491725487480447e-13	-6.293632421364524e-13	-7.989642341349111e-13
15848.93192461114	2.43704993968515e-13	-1.0462685219536646e-13	-3.238196880100663e-13	-5.600057446668682e-13	-7.922104570521291e-13	-1.0057329043388683e-12
14125.375446227556	3.0683042249858807e-13	-1.316004720292784e-13	-4.075194404826151e-13	-7.048474415837717e-13	-9.971772202787491e-13	-1.2659965697080217e-12
12589.254117941688	3.8631051754506517e-13	-1.6551006912927575e-13	-5.128312660523879e-13	-8.871271969555985e-13	-1.2551505012290392e-12	-1.5935888527232305e-12
11220.18454301963	4.863839874076423e-13	-2.081317040088104e-13	-6.45326395927106e-13	-1.1165118343156916e-12	-1.5798284139847056e-12	-2.005918001676162e-12
10000.	6.12388722776071e-13	-2.616931399656843e-13	-8.120084323323608e-13	-1.4051601082596554e-12	-1.9884448943960282e-12	-2.524889464670965e-12
8912.509381337459	7.710470918345762e-13	-3.2898744225417e-13	-1.0216800435417399e-12	-1.768363376493052e-12	-2.50268069560411e-12	-3.178066109337341e-12
