# Data for gold - mf - polystyrene  phi = 0.10  D=10nm
#d (nm) Total(Drude)    Total(Plasma)	sum m>0 m=0(Drude)	m=0(Plasma)


1023.2929922807556	3.757931531070203e-11	-3.919407562152104e-11	1.4952105773458764e-11	2.2627209537243263e-11	-5.41461813949798e-11
1000.	4.018146288569625e-11	-4.014399739750228e-11	1.6487865816519086e-11	2.3693597069177166e-11	-5.663186321402136e-11
977.2372209558112	4.2972532625254047e-11	-4.1067745653584784e-11	1.8162290728102423e-11	2.4810241897151626e-11	-5.92300363816872e-11
954.9925860214369	4.596596977709477e-11	-4.1959219601029043e-11	1.9986457202539067e-11	2.5979512574555705e-11	-6.194567680356811e-11
933.2543007969924	4.917613667746369e-11	-4.2811724907050476e-11	2.197224739619927e-11	2.7203889281264417e-11	-6.478397230324975e-11
912.0108393559096	5.2618373899474776e-11	-4.361792624632642e-11	2.4132404815047114e-11	2.848596908442766e-11	-6.775033106137353e-11
891.2509381337459	5.630906543623914e-11	-4.436979635905784e-11	2.6480593989040925e-11	2.982847144719821e-11	-7.085039034809877e-11
870.9635899560814	6.026570817462715e-11	-4.5058561378415136e-11	2.9031464177545165e-11	3.123424399708198e-11	-7.40900255559603e-11
851.1380382023759	6.450698593102712e-11	-4.567464217509479e-11	3.1800717364897075e-11	3.270626856613005e-11	-7.747535953999186e-11
831.7637711026708	6.905284833709978e-11	-4.620759145055632e-11	3.480518082128145e-11	3.424766751581833e-11	-8.101277227183777e-11
812.8305161640995	7.39245948811252e-11	-4.664602629329698e-11	3.8062884521156046e-11	3.586171035996915e-11	-8.470891081445303e-11
794.3282347242822	7.914496442946701e-11	-4.6977555894145555e-11	4.159314372960955e-11	3.755182069985746e-11	-8.85706996237551e-11
776.2471166286912	8.473823057225686e-11	-4.7188704097188936e-11	4.541664708614908e-11	3.932158348610777e-11	-9.260535118333802e-11
758.5775750291835	9.073030315907126e-11	-4.7264826441900906e-11	4.9555550536203364e-11	4.1174752622867895e-11	-9.682037697810427e-11
741.3102413009176	9.71488364119749e-11	-4.719002133069334e-11	5.403357748163487e-11	4.311525893034001e-11	-1.0122359881232822e-10
724.4359600749906	1.0402334402811875e-10	-4.69470349317148e-11	5.88761255455525e-11	4.514721848256626e-11	-1.058231604772673e-10
707.9457843841387	1.1138532170854143e-10	-4.6517159402668685e-11	6.411038037035421e-11	4.727494133818724e-11	-1.1062753977302288e-10
691.8309709189376	1.1926837757688194e-10	-4.588012399459998e-11	6.976543689423456e-11	4.950294068264737e-11	-1.1564556088883455e-10
676.0829753919833	1.2770837098020463e-10	-4.501397856651924e-11	7.587242857893594e-11	5.183594240126867e-11	-1.208864071454552e-10
660.6934480075964	1.3674356019434365e-10	-4.389496901176567e-11	8.246466509085677e-11	5.4278895103486894e-11	-1.2635963410262243e-10
645.6542290346563	1.4641475958760587e-10	-4.249740406586287e-11	8.957777896808088e-11	5.6836980619525007e-11	-1.3207518303394376e-10
630.9573444801943	1.5676550683137537e-10	-4.079351293109118e-11	9.724988183965362e-11	5.951562499172174e-11	-1.3804339477074482e-10
616.5950018614834	1.6784224078123028e-10	-3.8753293118206646e-11	1.0552173079730629e-10	6.2320509983924e-11	-1.4427502391551292e-10
602.5595860743581	1.796944906910824e-10	-3.634434786691848e-11	1.1443690555782558e-10	6.525758513325682e-11	-1.5078125342474408e-10
588.8436553555896	1.9237507746247837e-10	-3.353171246722583e-11	1.2404199709258046e-10	6.833308036989791e-11	-1.5757370955980629e-10
575.4399373371579	2.059403276742629e-10	-3.027766876073128e-11	1.3438680844268655e-10	7.155351923157636e-11	-1.646644772034178e-10
562.3413251903502	2.2045030118394355e-10	-2.6541547054910822e-11	1.4552456848305503e-10	7.49257327008885e-11	-1.7206611553796587e-10
549.5408738576248	2.3596903313848794e-10	-2.227951463687258e-11	1.575121594437558e-10	7.845687369473216e-11	-1.7979167408062837e-10
537.0317963702532	2.5256479128499204e-10	-1.74443500202489e-11	1.704103590484134e-10	8.215443223657859e-11	-1.8785470906866232e-10
524.8074602497734	2.7031034952487715e-10	-1.1985202005625847e-11	1.8428409818104374e-10	8.60262513438334e-11	-1.962693001866696e-10
512.8613839913648	2.8928327871210976e-10	-5.8473325776794385e-12	1.9920273504818007e-10	9.008054366392973e-11	-2.0505006762585948e-10
501.1872336272725	3.095662557587896e-10	1.0281574009974486e-12	2.1524034686434013e-10	9.432590889444948e-11	-2.1421218946334268e-10
489.7788193684466	3.3124739217152977e-10	8.704620799708016e-12	2.3247604014730298e-10	9.877135202422684e-11	-2.2377141934759493e-10
478.63009232263903	3.544205832165526e-10	1.725017630868004e-11	2.509942807824024e-10	1.034263024341502e-10	-2.3374410447372236e-10
467.7351412871981	3.791858789772781e-10	2.673804124913388e-11	2.7088524507913047e-10	1.0830063389814763e-10	-2.4414720382999654e-10
457.08818961487515	4.0564987864970863e-10	3.724688642855956e-11	2.922451931229518e-10	1.1340468552675677e-10	-2.549983066943923e-10
446.6835921509635	4.3392614949986937e-10	4.886121444503864e-11	3.151768658020655e-10	1.1874928369780386e-10	-2.6631565135702684e-10
436.5158322401665	4.6413567199416677e-10	6.1671762932072e-11	3.3978990697360095e-10	1.2434576502056577e-10	-2.7811814404152894e-10
426.57951880159345	4.964073127058675e-10	7.577593432862228e-11	3.6620131232360957e-10	1.3020600038225797e-10	-2.9042537799498724e-10
416.86938347033634	5.308783266962544e-10	9.12782538557045e-11	3.9453590656847157e-10	1.363424201277828e-10	-3.032576527127671e-10
407.38027780411386	5.676948911732585e-10	1.0829085748637405e-10	4.249268507471036e-10	1.427680404261548e-10	-3.166359932607296e-10
398.1071705534977	6.07012672338387e-10	1.269340118053016e-10	4.5751618145887764e-10	1.494964908795094e-10	-3.3058216965357604e-10
389.04514499428126	6.489974274485497e-10	1.473366677716602e-10	4.924553840152116e-10	1.5654204343333814e-10	-3.451187162435514e-10
380.189396320562	6.938256442424892e-10	1.6963705052386706e-10	5.299060015932006e-10	1.639196426492886e-10	-3.6026895106933356e-10
371.53522909717356	7.416852200094696e-10	1.939832874942028e-10	5.700402826050854e-10	1.716449374043842e-10	-3.7605699511088263e-10
363.07805477010174	7.927761827186905e-10	2.2053407724508525e-10	6.130418686341266e-10	1.7973431408456392e-10	-3.925077913890413e-10
354.81338923357606	8.473114567699593e-10	2.4945940158187663e-10	6.591065254276782e-10	1.8820493134228123e-10	-4.096471238458015e-10
346.7368504525324	9.055176760855119e-10	2.809412836597599e-10	7.084429195930455e-10	1.9707475649246627e-10	-4.2750163593328567e-10
338.84415613920345	9.676360474228174e-10	3.1517459496478243e-10	7.612734437993945e-10	2.063626036234229e-10	-4.460988488346121e-10
331.1311214825914	1.0339232669636288e-9	3.5236791422658014e-10	8.17835093459416e-10	2.1608817350421288e-10	-4.654671792328358e-10
323.59365692962876	1.1046524934216804e-9	3.927444415115714e-10	8.78380398049257e-10	2.262720953724234e-10	-4.856359565376856e-10
316.22776601683853	1.1801143811029647e-9	4.365429709388703e-10	9.431784104112291e-10	2.3693597069173563e-10	-5.066354394723588e-10
309.0295432513592	1.2606181765625836e-9	4.840189256759424e-10	1.0125157575911407e-9	2.4810241897144286e-10	-5.284968319151983e-10
301.9951720402019	1.346492882720355e-9	5.354454590918133e-10	1.0866977569749613e-9	2.5979512574539377e-10	-5.51252297883148e-10
295.120922666639	1.4380884945343047e-9	5.911146261868562e-10	1.1660496017219923e-9	2.720388928123125e-10	-5.749349755351362e-10
288.4031503126611	1.5357773105727254e-9	6.513386296631202e-10	1.250917619729161e-9	2.848596908435644e-10	-5.995789900660407e-10
281.8382931264455	1.6399553251023042e-9	7.164511452861794e-10	1.3416706106303232e-9	2.9828471447198093e-10	-6.252194653441438e-10
275.4228703338169	1.751043705542253e-9	7.868087314058218e-10	1.4387012655714043e-9	3.123424399708485e-10	-6.518925341655825e-10
269.15348039269196	1.8694903604983745e-9	8.627923279111056e-10	1.542427674837032e-9	3.270626856613421e-10	-6.796353469259267e-10
263.0267991895387	1.9957716038868958e-9	9.448088501492308e-10	1.6532949287287305e-9	3.424766751581651e-10	-7.084860785794997e-10
257.03957827688646	2.130393920890318e-9	1.0332928836108823e-9	1.7717768172906257e-9	3.586171035996923e-10	-7.384839336797435e-10
251.18864315095823	2.27389584200809e-9	1.1287084856941142e-9	1.8983776350095417e-9	3.755182069985484e-10	-7.696691493154272e-10
245.47089156850336	2.4268499316953324e-9	1.2315511010987476e-9	2.033634096834267e-9	3.932158348610656e-10	-8.020829957355193e-10
239.88329190194898	2.5898648985405245e-9	1.3423495978669555e-9	2.178117372311829e-9	4.1174752622869536e-10	-8.357677744448738e-10
234.4228815319923	2.763587834362247e-9	1.461668431520485e-9	2.3324352450588614e-9	4.3115258930338567e-10	-8.707668135383764e-10
229.08676527677747	2.948706589992064e-9	1.5901099451385663e-9	2.497234405166425e-9	4.5147218482563897e-10	-9.071244600278591e-10
223.87211385683423	3.1459522960586926e-9	1.7283168137745003e-9	2.6732028826768303e-9	4.727494133818624e-10	-9.4488606890233e-10
218.77616239495518	3.3561020375035147e-9	1.8769746420313045e-9	2.861072630677055e-9	4.950294068264597e-10	-9.840979886457507e-10
213.79620895022325	3.5799816911616968e-9	2.0368147242266916e-9	3.0616222671489996e-9	5.183594240126976e-10	-1.0248075429223078e-9
208.9296130854041	3.818468936244336e-9	2.208616977086975e-9	3.2756799852094283e-9	5.427889510349076e-10	-1.0670630081224532e-9
204.17379446695318	4.072496448194369e-9	2.3932130555526835e-9	3.5041266419990816e-9	5.683698061952876e-10	-1.1109135864463979e-9
199.5262314968883	4.343055286978106e-9	2.5914896628759526e-9	3.7478990370608256e-9	5.9515624991728e-10	-1.1564093741848732e-9
194.98445997580495	4.6311984915839665e-9	2.8043920669063164e-9	4.007993391744723e-9	6.232050998392432e-10	-1.203601324838407e-9
190.54607179632524	4.938044893161822e-9	3.0329278351303663e-9	4.285469041829268e-9	6.525758513325545e-10	-1.2525412066989012e-9
186.20871366628694	5.264783160020689e-9	3.2781708018237057e-9	4.5814523563217585e-9	6.833308036989305e-10	-1.303281554498053e-9
181.97008586099864	5.6126760884727895e-9	3.5412652814496148e-9	4.897140896157042e-9	7.155351923157474e-10	-1.3558756147074273e-9
177.82794100389265	5.983065154369234e-9	3.8234305433054566e-9	5.233807827360357e-9	7.49257327008877e-10	-1.4103772840549e-9
173.780082874938	6.37737534103832e-9	4.1259655632888995e-9	5.592806604090991e-9	7.845687369473291e-10	-1.4668410408020913e-9
169.8243652461746	6.797120260313385e-9	4.450254069641529e-9	5.975575937947603e-9	8.215443223657833e-10	-1.5253218683060736e-9
165.9586907437563	7.2439075843027065e-9	4.7977699004984016e-9	6.383645070864396e-9	8.602625134383111e-10	-1.5858751703659936e-9
162.18100973589333	7.71944480663426e-9	5.170082692160408e-9	6.818639369994974e-9	9.008054366392864e-10	-1.6485566778345663e-9
158.48931924611173	8.225545353025905e-9	5.568863918131319e-9	7.282286264081448e-9	9.432590889444561e-10	-1.7134223459501295e-9
154.88166189124826	8.764135062189336e-9	5.995893300124807e-9	7.776421541947083e-9	9.877135202422527e-10	-1.780528241822277e-9
151.35612484362102	9.337259059392259e-9	6.453065613570392e-9	8.302996035050738e-9	1.0342630243415196e-9	-1.8499304214803467e-9
147.91083881682104	9.947089046262903e-9	6.9423979114128166e-9	8.864082707281387e-9	1.0830063389815171e-9	-1.92168479586857e-9
144.5439770745928	1.0595931031886662e-8	7.46603719147039e-9	9.46188417661912e-9	1.1340468552675422e-9	-1.9958469851487296e-9
141.25375446227554	1.1286233531692845e-8	8.026268534072704e-9	1.0098740694714839e-8	1.187492836978006e-9	-2.072472160642135e-9
138.03842646028866	1.2020596262246207e-8	8.625523738318417e-9	1.077713861204053e-8	1.2434576502056787e-9	-2.151614873722113e-9
134.89628825916563	1.2801779361691843e-8	9.266390486933139e-9	1.1499719357869243e-8	1.3020600038225997e-9	-2.2333288709361057e-9
131.82567385564076	1.363271316740006e-8	9.951622071510426e-9	1.2269288966122133e-8	1.363424201277926e-9	-2.317666894611707e-9
128.82495516931348	1.4516508584199852e-8	1.0684147711762332e-8	1.3088828179938263e-8	1.4276804042615883e-9	-2.4046804681759318e-9
125.89254117941688	1.5456468078581814e-8	1.146708350440295e-8	1.3961503169786611e-8	1.4949649087952019e-9	-2.4944196653836627e-9
123.02687708123835	1.6456097336378462e-8	1.2303744039417474e-8	1.4890676902044745e-8	1.5654204343337194e-9	-2.5869328626272698e-9
120.22644346174133	1.751911762354942e-8	1.3197654723589753e-8	1.587992119705628e-8	1.6391964264931402e-9	-2.6822664734665265e-9
117.48975549395303	1.8649478892164508e-8	1.4152564853628043e-8	1.6933029518120544e-8	1.7164493740439629e-9	-2.7804646644925004e-9
114.81536214968841	1.9851373676036414e-8	1.5172461483588517e-8	1.8054030535190873e-8	1.7973431408455418e-9	-2.8815690516023577e-9
112.2018454301963	2.1129251823148707e-8	1.62615841339875e-8	1.9247202509725957e-8	1.8820493134227507e-9	-2.985618375738456e-9
109.64781961431852	2.248783611478051e-8	1.7424440392749457e-8	2.0517088549855884e-8	1.9707475649246276e-9	-3.0926481571064272e-9
107.15193052376071	2.3932138824102323e-8	1.8665822461006998e-8	2.1868512787867966e-8	2.063626036234359e-9	-3.2026903268609644e-9
104.71285480509006	2.5467479270139033e-8	1.999082469988829e-8	2.3306597535097046e-8	2.160881735041986e-9	-3.315772835208756e-9
102.32929922807536	2.7099502426328783e-8	2.140486223775565e-8	2.4836781472604686e-8	2.2627209537240996e-9	-3.431919234849031e-9
100.	2.8834198646156595e-8	2.2913690700604115e-8	2.646483893923882e-8	2.3693597069177765e-9	-3.551148238634703e-9
97.72372209558111	3.067792457222103e-8	2.4523427132200642e-8	2.8196900382506135e-8	2.4810241897148903e-9	-3.673473250305494e-9
95.49925860214368	3.2637425298702274e-8	2.6240572174150284e-8	3.003947404124675e-8	2.59795125745552e-9	-3.79890186709647e-9
93.32543007969925	3.4719857861475534e-8	2.8072033580341238e-8	3.199946893334931e-8	2.7203889281262224e-9	-3.9274353530080704e-9
91.20108393559114	3.6932816134116125e-8	3.0025151144212545e-8	3.4084219225673456e-8	2.848596908442664e-9	-4.059068081460911e-9
89.12509381337478	3.928435721281252e-8	3.2107723122052716e-8	3.630151006809267e-8	2.9828471447198508e-9	-4.1937869460399565e-9
87.09635899560814	4.178302937778898e-8	3.4328034240106126e-8	3.865960497808056e-8	3.123424399708422e-9	-4.331570737974431e-9
85.11380382023776	4.443790172384033e-8	3.6694885378255697e-8	4.116727486722696e-8	3.2706268566133675e-9	-4.472389488971268e-9
83.17637711026725	4.725859555798699e-8	3.921762502844462e-8	4.383382880640523e-8	3.4247667515817614e-9	-4.616203777960606e-9
81.28305161641012	5.0255317667600354e-8	4.1906182631322524e-8	4.666914663160341e-8	3.586171035996945e-9	-4.7629640002808835e-9
79.43282347242823	5.343889556835728e-8	4.477110390059984e-8	4.96837134983719e-8	3.755182069985377e-9	-4.91260959777206e-9
77.62471166286927	5.682081484752073e-8	4.7823588250715154e-8	5.288865649891001e-8	3.9321583486107105e-9	-5.06506824819486e-9
75.85775750291852	6.041325872427055e-8	5.1075528449628893e-8	5.629578346198386e-8	4.117475262286683e-9	-5.220255012354973e-9
74.13102413009193	6.422914995604929e-8	5.453955262578093e-8	5.991762406301523e-8	4.311525893034049e-9	-5.378071437234304e-9
72.44359600749907	6.828219522640944e-8	5.822906876475376e-8	6.376747337815278e-8	4.5147218482566615e-9	-5.538404613399009e-9
70.79457843841388	7.258693215809841e-8	6.215831183941413e-8	6.785943802428005e-8	4.727494133818358e-9	-5.7011261848659165e-9
69.18309709189377	7.715877910214156e-8	6.634239372430392e-8	7.220848503387694e-8	4.950294068264626e-9	-5.8660913095730245e-9
67.60829753919818	8.201408786273653e-8	7.07973560540953e-8	7.683049362260947e-8	5.1835942401270675e-9	-6.033137568514172e-9
66.06934480075964	8.717019952586352e-8	7.554022619398112e-8	8.174231001551438e-8	5.427889510349137e-9	-6.20208382153326e-9
64.56542290346562	9.26455035688173e-8	8.058907649916927e-8	8.696180550686518e-8	5.6836980619521125e-9	-6.3727290076959195e-9
63.09573444801943	9.845950043747083e-8	8.596308705020638e-8	9.250793793829854e-8	5.951562499172293e-9	-6.54485088809216e-9
61.65950018614822	1.0463286778780597e-7	9.168261206059336e-8	9.840081678941373e-8	6.232050998392233e-9	-6.718204728820379e-9
60.25595860743581	1.1118753059884292e-7	9.776925016369497e-8	1.046617720855172e-7	6.52575851332573e-9	-6.89252192182222e-9
58.88436553555896	1.1814673537503113e-7	1.042459187968786e-7	1.1131342733804233e-7	6.8333080369887985e-9	-7.067508541163728e-9
57.54399373371579	1.255351286674595e-7	1.1113693291207768e-7	1.1837977674430207e-7	7.155351923157458e-9	-7.242843832224383e-9
56.23413251903491	1.333788401553035e-7	1.1846808825401994e-7	1.258862668852148e-7	7.492573270088723e-9	-7.418178631194853e-9
54.954087385762485	1.4170557054113593e-7	1.262667494595384e-7	1.3385988317166307e-7	7.845687369472866e-9	-7.593133712124663e-9
53.70317963702532	1.5054468452737353e-7	1.3456194324501753e-7	1.423292413037159e-7	8.215443223657644e-9	-7.767298058698369e-9
52.48074602497723	1.5992730915378747e-7	1.4338445696164884e-7	1.5132468401940373e-7	8.602625134383743e-9	-7.940227057754898e-9
51.28613839913648	1.6988643779124517e-7	1.527669428134007e-7	1.608783834248523e-7	9.00805436639288e-9	-8.111440611451605e-9
50.11872336272725	1.804570401006652e-7	1.627440280463914e-7	1.7102444921122037e-7	9.432590889444847e-9	-8.280421164828956e-9
48.97788193684467	1.9167617828270726e-7	1.7335243143487876e-7	1.8179904308028472e-7	9.877135202422554e-9	-8.446611645405954e-9
47.8630092322638	2.0358312995852207e-7	1.8463108640385684e-7	1.9324049971510713e-7	1.0342630243414937e-8	-8.609413311250297e-9
46.77351412871982	2.1621951804015202e-7	1.966212711465143e-7	2.0538945465033733e-7	1.0830063389814692e-8	-8.768183503823034e-9
45.708818961487516	2.2962944796520654e-7	2.0936674611079713e-7	2.1828897941253033e-7	1.1340468552676218e-8	-8.922233301733194e-9
44.668359215096345	2.4385965269001085e-7	2.229138992489048e-7	2.3198472432023004e-7	1.1874928369780784e-8	-9.070825071325252e-9
43.651583224016655	2.5895964585363824e-7	2.373118994417235e-7	2.4652506935158207e-7	1.2434576502056187e-8	-9.213169909858571e-9
42.657951880159345	2.7498188354497236e-7	2.5261285852993047e-7	2.6196128350674693e-7	1.3020600038225407e-8	-9.348424976816469e-9
41.68693834703363	2.9198193512591746e-7	2.6887200240445866e-7	2.783476931131379e-7	1.3634242012779551e-8	-9.47569070867928e-9
40.7380277804113	3.1001866358587293e-7	2.8614785163100804e-7	2.957418595432573e-7	1.4276804042615653e-8	-9.594007912249235e-9
39.81071705534978	3.291544159230021e-7	3.045024121036642e-7	3.1420476683505074e-7	1.494964908795137e-8	-9.70235473138655e-9
38.90451449942813	3.494552240737592e-7	3.240013762486422e-7	3.338010197304207e-7	1.565420434333852e-8	-9.799643481778517e-9
38.0189396320562	3.7099101693411396e-7	3.447143353211314e-7	3.5459905266918304e-7	1.6391964264930923e-8	-9.884717348051626e-9
37.15352290971728	3.938358440425123e-7	3.667150033647655e-7	3.766713503020724e-7	1.71644937404399e-8	-9.95634693730693e-9
36.30780547701018	4.18068111519951e-7	3.900814534286722e-7	4.000946801115001e-7	1.7973431408450894e-8	-1.0013226682827892e-8
35.481338923357605	4.4377083089104166e-7	4.148963666654459e-7	4.2495033775681357e-7	1.88204931342281e-8	-1.0053971091367683e-8
34.67368504525324	4.710318814372874e-7	4.412472949607859e-7	4.5132440578804026e-7	1.9707475649247136e-8	-1.0077110827254331e-8
33.884415613920275	4.999442867637028e-7	4.6922693777546325e-7	4.793080264013587e-7	2.063626036234405e-8	-1.0081088625895545e-8
33.11311214825914	5.306065062921602e-7	4.989334339124787e-7	5.089976889417381e-7	2.1608817350422053e-8	-1.0064255029259465e-8
32.359365692962875	5.631227424243855e-7	5.304706689518742e-7	5.404955328871427e-7	2.2627209537242838e-8	-1.0024863935268473e-8
31.622776601683793	5.97603264154252e-7	5.639485991323306e-7	5.739096670850747e-7	2.3693597069177304e-8	-9.961067952744066e-9
30.90295432513592	6.341647479414514e-7	5.994835924911991e-7	6.093545060443013e-7	2.4810241897150146e-8	-9.870913553102269e-9
30.199517204020193	6.729306366959772e-7	6.371987881118693e-7	6.469511241214234e-7	2.597951257455384e-8	-9.75233600955409e-9
29.512092266663903	7.140315177624065e-7	6.772244743670362e-7	6.868276284811425e-7	2.7203889281263965e-8	-9.603154114106362e-9
28.84031503126606	7.576055208292507e-7	7.196984870826631e-7	7.29119551744823e-7	2.848596908442769e-8	-9.421064662159962e-9
28.18382931264455	8.037987367339392e-7	7.64766628592767e-7	7.739702652867388e-7	2.982847144720044e-8	-9.203636693971821e-9
27.54228703338169	8.527656581735404e-7	8.125831086946749e-7	8.215314141764594e-7	3.123424399708094e-8	-8.948305481784495e-9
26.915348039269194	9.046696433808702e-7	8.633110085640197e-7	8.719633748147377e-7	3.270626856613245e-8	-8.652366250717962e-9
26.302679918953814	9.596834038662084e-7	9.17122768729212e-7	9.254357363503884e-7	3.424766751581998e-8	-8.312967621176366e-9
25.703957827688647	1.0179895173821948e-6	9.742007022626792e-7	9.821278070222275e-7	3.58617103599674e-8	-7.92710475954819e-9
25.11886431509582	1.079780967313551e-6	1.0347375343900343e-6	1.0422291466136944e-6	3.755182069985668e-8	-7.491612223660076e-9
24.547089156850287	1.1452617097509269e-6	1.09893696977616e-6	1.1059401262648206e-6	3.932158348610635e-8	-7.003156488660557e-9
23.988329190194897	1.2146472695652183e-6	1.1670142888042213e-6	1.1734725169423465e-6	4.117475262287201e-8	-6.458228138125064e-9
23.44228815319923	1.2881653668520003e-6	1.2391969742169177e-6	1.2450501079216596e-6	4.31152589303406e-8	-5.853133704742012e-9
22.908676527677745	1.3660565751839428e-6	1.3157253695575257e-6	1.3209093567013784e-6	4.5147218482564415e-8	-5.183987143852632e-9
22.38721138568338	1.4485750131697705e-6	1.3968533709090124e-6	1.4013000718315813e-6	4.727494133818913e-8	-4.4467009225689735e-9
21.877616239495516	1.5359890708835769e-6	1.4828491534948347e-6	1.4864861302009287e-6	4.9502940682648155e-8	-3.6369767060939973e-9
